"","web-scraper-order","web-scraper-start-url","handle","name","content","replies","retweets","favorites","unix_timestamp","published_date","url"
"939","1555289286-14413","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","UPDATE: We will never be fully prepared for Brexit, says civil service chief as he confirms 5,000 civil servants will be seconded to a command and control centre in event of no deal.https://www.theguardian.com/politics/2019/jan/22/brexit-will-cost-civil-service-74m-a-year-in-staff-turnover-report?CMP=share_btn_tw<U+00A0>¡¦",2,"60","49",1.55e+12,2019-01-22 07:04:00,"/lisaocarroll/status/1087727645792579584"
"940","1555289286-14412","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Last week - but very relevant today. Checks on both sides of Irish border ¡®mandatory under no-deal Brexit¡¯https://www.theguardian.com/politics/2019/jan/17/checks-on-both-sides-of-irish-border-mandatory-under-no-deal-brexit?CMP=share_btn_tw<U+00A0>¡¦",2,"17","14",1.55e+12,2019-01-22 07:08:00,"/lisaocarroll/status/1087728615813451777"
"941","1555289286-14411","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Mr Brexiter James Dyson moving HQ to Singaporehttps://twitter.com/steve_hawkes/status/1087741809835552768<U+00A0>¡¦",26,"121","203",1.55e+12,2019-01-22 08:05:00,"/lisaocarroll/status/1087742978532216833"
"942","1555289286-14410","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","No deal on a Tuesday in Jan 2019https://twitter.com/UKinBelgium/status/1087301459593576449<U+00A0>¡¦",3,"22","19",1.55e+12,2019-01-22 09:17:00,"/lisaocarroll/status/1087761188870594561"
"943","1555289286-14409","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Dyson, P&O, Sony all moving - Singapore, Cyprus and Amsterdam while Bentley say Brexit is ""killer""https://www.theguardian.com/technology/2019/jan/22/no-deal-brexit-panic-grips-major-uk-firms?CMP=share_btn_tw<U+00A0>¡¦",5,"64","53",1.55e+12,2019-01-22 14:38:00,"/lisaocarroll/status/1087841915649826817"
"944","1555289286-14408","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Sir Stephen Laws, lawyer, tells NI Select Committee that the problem is not a get out clause of backstop. 
The problem is ""the lack of trust"" between the two sides who triggered the backstop. ""finding a solution to lack of trust is more difficult """,1,"9","16",1.55e+12,2019-01-23 02:07:00,"/lisaocarroll/status/1088015252829159429"
"945","1555289286-14407","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","EU will only extend article 50 if there is 'stable majority' in UK for Brexit outcome, Barnier suggests - Politics livehttps://www.theguardian.com/politics/live/2019/jan/23/brexit-latest-news-developments-pmqs-may-corbyn-wont-be-able-to-use-vote-next-week-to-stop-no-deal-liam-fox-claims-politics-live?CMP=share_btn_tw&page=with:block-5c4840a3e4b00173154a99cc#block-5c4840a3e4b00173154a99cc<U+00A0>¡¦",2,"11","13",1.55e+12,2019-01-23 03:34:00,"/lisaocarroll/status/1088037340801626114"
"946","1555289286-14406","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","FULL STORY Barnier rebuffs again time limit on backstop: ""The question of time limiting the backstop has already been discussed twice by European leaders¡±https://www.theguardian.com/politics/2019/jan/23/michel-barnier-warns-against-time-limited-irish-backstop?CMP=share_btn_tw<U+00A0>¡¦",4,"26","43",1.55e+12,2019-01-23 04:05:00,"/lisaocarroll/status/1088045085529387008"
"947","1555289286-14405","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","This is a fine piece of work by the Irish Times mapping all the incidents over the years on the Irish border.https://www.irishtimes.com/news/world/brexit/borderlands<U+00A0>¡¦",1,"19","31",1.55e+12,2019-01-23 05:03:00,"/lisaocarroll/status/1088059668512022529"
"948","1555289286-14404","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Ireland's head of tax authority Niall Coady to tell parliament tomorrow Revenue has 400 new customs officers on stream for March - and customs declarations will balloon from 1.6m to 20m in no dealhttps://www.theguardian.com/politics/2019/jan/23/ireland-ramp-up-no-deal-brexit-plans-400-new-customs-officials?CMP=share_btn_tw<U+00A0>¡¦",3,"23","13",1.55e+12,2019-01-23 12:04:00,"/lisaocarroll/status/1088165601984610307"
"949","1555289286-14403","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Ex Brexit sec on ¡Ì3k an hour at Brexit supporting JCB (where Boris Johnson spoke in past week)https://twitter.com/guardian/status/1088161908857978881<U+00A0>¡¦",NA,"8","7",1.55e+12,2019-01-23 12:40:00,"/lisaocarroll/status/1088174617162932236"
"950","1555289286-14402","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","NEW Sinn Fein statement - Mary Lou McDonald been in flurry of calls to opposition leaders tonight including Jeremy Corbyn, Nicola Sturgeon and Adam Price. Moving to ensure Good Friday Agreement protected, she said. 1/",6,"41","50",1.55e+12,2019-01-23 13:59:00,"/lisaocarroll/status/1088194535195377669"
"951","1555289286-14401","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","¡°It is crucial for Ireland that Brexit cannot undermine the Good Friday Agreement which remains an internationally binding treaty

""I discussed this with party leaders and reiterated need to protect the agreements + rights of citizens and to safeguard Irish economic Interest 2/",1,"12","24",1.55e+12,2019-01-23 14:01:00,"/lisaocarroll/status/1088194947117912064"
"952","1555289286-14400","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","¡°The backstop as agreed in the withdrawal agreement remains the bare minimum of protection and cannot be set aside, undermined or time limited,"" said McDonald.",3,"18","32",1.55e+12,2019-01-23 14:01:00,"/lisaocarroll/status/1088195080169709571"
"953","1555289286-14399","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Facebook no 2 in Europe says pics of slit wrists on Instagram where 14 year olds can see them have value if ¡°people are posting in order to seek help¡±. Experts, he says, say it can help with support. Facebook might need a bit of PR support.pic.twitter.com/MfyO0lamfU",2,"4","13",1.55e+12,2019-01-23 14:23:00,"/lisaocarroll/status/1088200572786884608"
"954","1555289286-14398","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","MEMO: Migrants from the EU contribute ¡Ì2,300 more to the exchequer each year in net terms than the average adult in Britain today, the analysis for the government has found.https://twitter.com/IsabelOakeshott/status/1087768937465606145<U+00A0>¡¦",12,"206","503",1.55e+12,2019-01-23 14:32:00,"/lisaocarroll/status/1088202928412860417"
"955","1555289286-14397","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","How 19 Remain ministers dubbed 'hairshirt' club have met in secret in bid to stop no-deal Brexit<U+00A0> https://www.telegraph.co.uk/politics/2019/01/23/exclusive-19-remain-ministers-dubbed-hairshirt-club-have-met/?WT.mc_id=tmg_share_tw<U+00A0>¡¦ via @Telegraph",NA,"12","15",1.55e+12,2019-01-23 15:17:00,"/lisaocarroll/status/1088214044476084227"
"956","1555289286-14396","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","ERG MP David Jones tells @bbcr4today that Tom Enders knows he is going against his workers wishes

 Tom Enders [chief executive] knows very well that his very loyal staff voted leave.https://www.theguardian.com/business/2019/jan/24/airbus-brands-uk-government-handling-of-brexit-a-disgrace?CMP=share_btn_tw<U+00A0>¡¦",28,"21","35",1.55e+12,2019-01-24 00:53:00,"/lisaocarroll/status/1088359153171685376"
"957","1555289286-14395","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Hundreds of gardai to patrol Border if no deal, Irish Independent's Paul Williams is reporting. Says plans were discussed yesterday in Garda HQ.http://shr.gs/ChgmY5Y",4,"29","19",1.55e+12,2019-01-24 01:05:00,"/lisaocarroll/status/1088362213629399040"
"958","1555289286-14394","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Government business minister Richard Harrington has said he was ""delighted"" to read Airbus comments. No deal is ""a disaster"" he told German industrialists .  
""I was delighted to read Airbus¡¯s comments this morning because it is telling it like it is""",14,"152","302",1.55e+12,2019-01-24 03:54:00,"/lisaocarroll/status/1088404613726961665"
"959","1555289286-14393","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","RichArd Harrington business minister tells German industrialists he was ¡°delighted¡± to read Airbus comments today. No deal is a ¡°disaster¡± and he is prepared to be sacked for speaking out he told delegates at the German embassy this morn  https://www.theguardian.com/politics/live/2019/jan/24/brexit-latest-news-developments-may-union-leaders-airbus-says-it-could-close-factories-in-the-uk-in-the-event-of-no-deal-politics-live<U+00A0>¡¦",2,"15","10",1.55e+12,2019-01-24 05:32:00,"/lisaocarroll/status/1088429448666456064"
"960","1555289286-14392","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Business minister applauds Airbus and effectively challenges May to sack him if she disagrees with his opposition to no deal.https://www.theguardian.com/politics/live/2019/jan/24/brexit-latest-news-developments-may-union-leaders-airbus-says-it-could-close-factories-in-the-uk-in-the-event-of-no-deal-politics-live?CMP=share_btn_tw&page=with:block-5c49a7dde4b0a585f6e857c0#block-5c49a7dde4b0a585f6e857c0<U+00A0>¡¦",NA,"9","13",1.55e+12,2019-01-24 06:21:00,"/lisaocarroll/status/1088441727139090432"
"961","1555289286-14391","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","FULL STORY from Germany embassy this morn: Business Minister backs Airbus Brexit remarks and dares May to sack himhttps://www.theguardian.com/politics/2019/jan/24/minister-praises-airbus-for-blasting-governments-brexit-handling?CMP=share_btn_tw<U+00A0>¡¦",8,"143","272",1.55e+12,2019-01-24 07:12:00,"/lisaocarroll/status/1088454559020736513"
"962","1555289286-14390","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","My word. Just contacted press at ""US embassy in London.
Here's what they got for me
 ""I not in the office because of the furlough resulting from the lapse in U.S. Government appropriations.."" Contact X in ""Excepted functions"" such as ""safety of human life, protection of property""",3,"13","22",1.55e+12,2019-01-24 08:56:00,"/lisaocarroll/status/1088480658085822465"
"963","1555289286-14389","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Straight talking Lithuanian presidnt says ¡°no deal¡± would be better than chaos of extending negotiations. Dalia Grybauskait<U+0117>:¡±the longer we will drag both sides in the process, the more damage we will make.¡±
 ¡°Nobody cares anymore what exactly [the] details are.¡±
@DarrenEuronews",6,"17","35",1.55e+12,2019-01-24 11:00:00,"/lisaocarroll/status/1088511964354170882"
"964","1555289286-14388","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","BREAKING: Varadkar in Davos says army presence may be needed if there was a hard border after chaotic Brexit.",16,"64","57",1.55e+12,2019-01-25 04:20:00,"/lisaocarroll/status/1088773637258260480"
"965","1555289286-14387","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","NEW - this at end of this article: Herve Morin, the president of Normandy visited Dublin Port yesterday to say they were ready to help Holyhead-Calais-bound hauliers to bypass the UK and go direct to Caen and Cherbourghttps://gu.com/p/ahe5a/stw",3,"25","40",1.55e+12,2019-01-25 06:59:00,"/lisaocarroll/status/1088813501236367361"
"966","1555289286-14386","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","Government contingency partially  based on Iceland ash cloud response. Interesting this, because a few months ago this was the rumour and it was denied. So Hats off to @nickhopkinshttps://www.theguardian.com/politics/2019/jan/25/cabinet-office-compares-no-deal-brexit-to-iceland-ash-cloud-chaos?CMP=share_btn_tw<U+00A0>¡¦",1,"9","9",1.55e+12,2019-01-25 12:59:00,"/lisaocarroll/status/1088904303581032448"
"967","1555289286-14385","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","This escaped  my attention yesterday - But European Medicines Agency, based in London for 23 years, employer of 900 people, closed its doors and moved to Amsterdam because of Brexit.https://twitter.com/EMA_News/status/1088844259934064640<U+00A0>¡¦",76,"769","1.0K",1.55e+12,2019-01-26 02:10:00,"/lisaocarroll/status/1089103307422031873"
"968","1555289286-14384","https://twitter.com/search?l=&q=from%3Alisaocarroll%20since%3A2016-07-13%20until%3A2019-04-14&src=typd&lang=en","@lisaocarroll","lisa o'carroll","""A sad day"" says Jeremy Farrar and pharma experts. European Medicines Agency lowers its EU flags and closes door after 23 years and oves to Amsterdam because of Brexithttps://www.theguardian.com/politics/2019/jan/26/european-medicines-agency-closes-london-office-with-loss-of-900-jobs-brexit?CMP=share_btn_tw<U+00A0>¡¦",2,"31","31",1.55e+12,2019-01-26 03:43:00,"/lisaocarroll/status/1089126675164598278"
